query_id,reference_id,score
Q18830,R766046,14.540107754450188
Q18831,R202679,14.987836927187718
Q18832,R806730,11.083343590588386
Q18833,R999139,18.466580591758635
Q18834,R338757,15.324056641571136
Q18835,R701303,14.420257272459192
Q18836,R477856,14.782439647126129
Q18837,R170806,13.487239182075031
Q18838,R102223,17.763631557424052
Q18839,R447594,16.018732935565225
Q18840,R921912,18.25126110069839
Q18841,R513238,6.682914339345393
Q18842,R311964,19.71270023338571
Q18843,R812720,14.31609160713621
Q18844,R841149,16.27541806100113
Q18845,R814526,13.215001941594068
Q18846,R547526,19.391098953107328
Q18847,R307462,16.02826069197166
Q18848,R899333,12.478177720634951
Q18849,R415205,15.58792256781234
Q18850,R483743,17.778019385281194
Q18851,R323887,13.285851941982223
Q18852,R687599,19.76706002847205
Q18853,R553873,13.675782441542486
Q18854,R407014,13.472855216480834
Q18855,R506370,7.587755756535829
Q18856,R705913,16.407867080648227
Q18857,R619778,12.905824614192799
Q18858,R224222,13.435155195756739
Q18859,R453416,14.623612977189122
Q18860,R716018,17.40126762085544
Q18861,R430129,16.699122216363726
Q18862,R249575,12.702242905168749
Q18863,R484950,11.701342874257303
Q18864,R070768,16.021221205782403
Q18865,R781568,16.295497457803553
Q18866,R420584,9.371794150878111
Q18867,R089662,15.570602082411527
Q18868,R976450,19.31057922473156
Q18869,R742887,15.771091643048946
Q18870,R031110,14.00020031422729
Q18871,R826590,15.814986710798573
Q18872,R376891,16.01556078754446
Q18873,R813507,16.91089135143287
Q18874,R710213,18.223234639373345
Q18875,R230042,14.99541256586975
Q18876,R232122,14.985070140827181
Q18877,R459185,18.130465064922994
Q18878,R717713,16.495570366050735
Q18879,R612232,19.31261018253962
Q18880,R824122,13.562654493232378
Q18881,R591196,15.850090040746581
Q18882,R972493,16.288509716764054
Q18883,R488891,13.379513857255883
Q18884,R671225,17.31754621840401
Q18885,R691136,10.509254627076956
Q18886,R525223,11.645041944810284
Q18887,R941783,16.564028476790167
Q18888,R704381,12.930889506283206
Q18889,R609744,16.186610803923585
Q18890,R970078,17.047484817742944
Q18891,R477440,16.408246955496452
Q18892,R201506,18.04158153801902
Q18893,R038637,11.56646414405814
Q18894,R167705,12.710887243699222
Q18895,R963542,18.41478670813055
Q18896,R660912,16.851182902510445
Q18897,R928768,17.154975514126946
Q18898,R942609,14.84737313763601
Q18899,R545704,14.60334389401193
Q18900,R747940,9.606047301933373
Q18901,R506581,16.73678593523809
Q18902,R203754,16.04857526207804
Q18903,R493392,12.504577359607675
Q18904,R514316,18.96619427369123
Q18905,R916783,17.148832038713934
Q18906,R717826,18.186041804319505
Q18907,R914870,15.626277753010234
Q18908,R102966,10.289124062523957
Q18909,R665201,16.122006259216036
Q18910,R024598,15.045309696116934
Q18911,R237038,17.54779875199176
Q18912,R897741,13.80334628815782
Q18913,R671384,16.668602616589634
Q18914,R671969,11.172441091789704
Q18915,R605620,14.981793032757022
Q18916,R855351,11.839161118877694
Q18917,R836676,19.247212886967862
Q18918,R456092,16.787885953669914
Q18919,R731075,17.554405051246686
Q18920,R940654,10.23568095971116
Q18921,R759954,16.831482536947583
Q18922,R925232,14.36359130943593
Q18923,R033235,12.296988250186914
Q18924,R275951,8.511016706089428
Q18925,R074384,18.188136115941788
Q18926,R601698,12.98194739670456
Q18927,R262979,15.899235301072366
Q18928,R730539,11.990049475435912
Q18929,R703863,15.877084096943065
Q18930,R207247,18.483106650322327
Q18931,R003133,17.86112401786887
Q18932,R205981,13.358993981170931
Q18933,R725687,17.672520383476765
Q18934,R720296,16.358197137749016
Q18935,R103689,16.37983289089145
Q18936,R326548,18.26094303417484
Q18937,R492248,11.058632182988338
Q18938,R615838,13.03042703623735
Q18939,R559629,17.246250971658142
Q18940,R223079,17.154352215011134
Q18941,R911035,16.832639443709063
Q18942,R000358,15.238533045964381
Q18943,R650988,8.961074655810153
Q18944,R190243,15.803755283451583
Q18945,R305393,17.32256791025189
Q18946,R349490,13.434468907151858
Q18947,R781694,13.104785016575336
Q18948,R491890,22.4735405035672
Q18949,R474319,18.340414367741218
Q18950,R806551,16.497812118383123
Q18951,R822988,10.111283275011711
Q18952,R387894,14.70178090016732
Q18953,R183242,18.245259840303245
Q18954,R759549,13.404795929225974
Q18955,R348171,17.61541930784188
Q18956,R275094,11.3596915706215
Q18957,R797809,15.400840590255205
Q18958,R724723,15.497317789078924
Q18959,R569088,18.60178472463787
Q18960,R605690,7.877443623160783
Q18961,R902957,14.340508396621063
Q18962,R630134,13.425073458111708
Q18963,R681659,13.029869677458741
Q18964,R572900,15.178293811809786
Q18965,R459437,13.42551864375164
Q18966,R473091,11.14685944542799
Q18967,R512580,18.31474258917474
Q18968,R166927,15.145394723748165
Q18969,R177737,18.322746532762952
Q18970,R843805,16.302342721906673
Q18971,R352536,12.17791809709081
Q18972,R758008,17.20178515291325
Q18973,R734013,9.326701027816114
Q18974,R675950,11.269707128641866
Q18975,R571154,10.661769588926669
Q18976,R867746,14.764936601094982
Q18977,R035223,12.575937957362585
Q18978,R957693,14.399999594928635
Q18979,R650646,12.373601593616426
Q18980,R249308,15.405070503314679
Q18981,R571040,17.878153685210187
Q18982,R159605,13.6316486447172
Q18983,R702214,9.174109298575695
Q18984,R360856,10.741268613948755
Q18985,R374805,18.46412188445014
Q18986,R721251,16.94390839587439
Q18987,R459437,15.360623004005731
Q18988,R568842,8.642711601506319
Q18989,R817675,13.3313377969286
Q18990,R201140,13.08954365821708
Q18991,R574479,14.802128117982052
Q18992,R443906,22.6312151765294
Q18993,R920330,14.746641481839903
Q18994,R747150,17.433326425417793
Q18995,R013074,19.000440956717174
Q18996,R127602,13.867066684466677
Q18997,R127720,10.573285873106302
Q18998,R337579,12.395209197402044
Q18999,R269528,15.801094914876922
Q19000,R662073,14.130830529992958
Q19001,R961033,13.21778169196816
Q19002,R777031,14.448176473133142
Q19003,R199536,17.672436611755543
Q19004,R853972,15.83940631951715
Q19005,R425879,17.717709020878065
Q19006,R416817,19.002293351359867
Q19007,R371665,17.67764875342155
Q19008,R636790,12.74748750292223
Q19009,R776817,17.19750357713412
Q19010,R146885,16.459090734930978
Q19011,R158932,13.572700720788271
Q19012,R134637,14.440943808739071
Q19013,R708062,14.36880244939707
Q19014,R292556,13.760270549175045
Q19015,R856963,16.69388348368593
Q19016,R777592,14.728707973239194
Q19017,R290537,14.712904692756752
Q19018,R770659,21.10626477972374
Q19019,R200070,18.664213320193948
Q19020,R026169,8.398150469306072
Q19021,R516289,16.254809817854852
Q19022,R138544,16.236609825167164
Q19023,R367909,15.859234862168663
Q19024,R688496,19.315499744819004
Q19025,R212357,13.737053624479463
Q19026,R631963,15.229282881023682
Q19027,R396742,16.172918096072042
Q19028,R363340,16.5095818677582
Q19029,R536281,19.331810268067038
Q19030,R161578,19.062083943894343
Q19031,R250725,15.171889055214015
Q19032,R128666,16.818283414257166
Q19033,R940744,11.898839478495264
Q19034,R492690,16.917555596588034
Q19035,R979600,12.773228752975735
Q19036,R461000,12.839756454347308
Q19037,R139843,14.072634720756497
Q19038,R765493,15.81328385220186
Q19039,R326548,17.507995425998608
Q19040,R838163,16.033870197471416
Q19041,R828225,11.028200968159332
Q19042,R663974,17.286905032088008
Q19043,R169174,13.984303328882202
Q19044,R189271,18.68883739280816
Q19045,R604738,14.87577746419264
Q19046,R415205,12.207923998925063
Q19047,R391891,15.208961275032669
Q19048,R950560,16.159207572268535
Q19049,R588014,17.449846895610886
Q19050,R905856,15.56643270373683
Q19051,R954882,14.906124812300842
Q19052,R869279,8.680047797104073
Q19053,R042516,3.917420182482113
Q19054,R668570,18.983160373548564
Q19055,R434425,15.22864991204984
Q19056,R132037,16.03552672082549
Q19057,R354994,18.175401211259178
Q19058,R664398,11.47986850644436
Q19059,R487057,17.249006743546953
Q19060,R804044,12.377233059615287
Q19061,R115950,15.312259404274288
Q19062,R654086,16.132287111419874
Q19063,R328777,14.899716840597701
Q19064,R475165,19.886360058411096
Q19065,R550882,18.650586658320933
Q19066,R719389,15.564141102225854
Q19067,R956003,7.5260400695587375
Q19068,R574573,13.946995838076083
Q19069,R435184,15.311152819787672
Q19070,R217418,15.518405415753838
Q19071,R963716,14.011399201974772
Q19072,R414930,12.02640310644179
Q19073,R118158,15.964877533328178
Q19074,R338321,14.415659393275002
Q19075,R577483,17.66331762119247
Q19076,R639851,17.823119378092972
Q19077,R563552,15.264591979463296
Q19078,R042987,17.629877499057812
Q19079,R070529,21.015073931712536
Q19080,R923497,12.326548040955675
Q19081,R462038,7.9403940386800524
Q19082,R646111,17.55489414477668
Q19083,R399578,16.56633428522782
Q19084,R930302,12.704311448591595
Q19085,R058379,15.03620780539564
Q19086,R066420,17.046430609453974
Q19087,R585739,12.556745449590613
Q19088,R414980,17.756407546064075
Q19089,R284894,17.725224556368392
Q19090,R267681,13.174767216737484
Q19091,R491545,12.476342984409209
Q19092,R755933,14.824309509874015
Q19093,R834097,16.06247781783692
Q19094,R834279,12.972072492569094
Q19095,R725613,10.524224494056076
Q19096,R695145,14.916399124709754
Q19097,R702843,19.75485068737485
Q19098,R298780,19.239743530912655
Q19099,R403936,18.570612637330367
Q19100,R041865,8.917961644335216
Q19101,R779866,14.132387016943072
Q19102,R566987,16.337795931443647
Q19103,R643184,11.960973937000421
Q19104,R509235,15.969845064473141
Q19105,R140236,12.509713905901295
Q19106,R142932,13.927564053128425
Q19107,R656458,9.458151935219803
Q19108,R747438,14.77993759694166
Q19109,R999982,5.791574342654484
Q19110,R015486,15.22555108986299
Q19111,R096485,17.479197068857097
Q19112,R305440,13.298667567840239
Q19113,R376745,13.210883839036484
Q19114,R798167,14.420159646537217
Q19115,R186897,11.426099008286357
Q19116,R826526,17.290539955087713
Q19117,R006911,14.704226540124624
Q19118,R208989,17.01820601064842
Q19119,R362401,17.881657318750918
Q19120,R432206,13.80144120365652
Q19121,R265888,15.223074950599894
Q19122,R129969,15.60891267263737
Q19123,R981339,17.49116416868229
Q19124,R747416,13.241118263201486
Q19125,R871892,18.84315876337727
Q19126,R416921,17.753189332153138
Q19127,R198968,15.283354870148242
Q19128,R936075,17.065413236242577
Q19129,R561581,13.543977315323668
Q19130,R048099,14.512630887761071
Q19131,R172138,11.921586678024772
Q19132,R279952,18.541888072830083
Q19133,R185398,17.553736394270686
Q19134,R062961,14.609881549430778
Q19135,R958368,17.71529665726674
Q19136,R531175,14.46360313958394
Q19137,R696072,14.588201949019753
Q19138,R333940,17.880044273617006
Q19139,R832622,14.514896849922627
Q19140,R261988,14.512001468709522
Q19141,R741641,13.794636911856603
Q19142,R084211,14.422690760610879
Q19143,R028565,10.209241575590095
Q19144,R121884,14.598692429185753
Q19145,R940483,15.815703084708694
Q19146,R783683,17.420886303058452
Q19147,R894728,14.767622211886236
Q19148,R156946,15.50614118410547
Q19149,R007694,13.455738280367845
Q19150,R915402,17.641906133606394
Q19151,R869279,10.322108533939893
Q19152,R301275,16.14830198392627
Q19153,R121321,14.54925512183378
Q19154,R924874,18.74871024538161
Q19155,R009521,11.382038023013447
Q19156,R375456,15.851944402363936
Q19157,R730901,14.326824634576683
Q19158,R625764,11.605625499162308
Q19159,R463816,16.948365854554094
Q19160,R691355,10.096727608160261
Q19161,R810398,19.111505605009366
Q19162,R670198,13.67599114493372
Q19163,R617117,17.82476287425396
Q19164,R452636,11.854736909951416
Q19165,R347819,10.045024755685763
Q19166,R111358,9.762462577889982
Q19167,R600945,8.903005671478388
Q19168,R005606,11.974602703437197
Q19169,R011479,20.079547028171675
Q19170,R243685,14.781339428772505
Q19171,R673515,16.247678015835003
Q19172,R205539,17.830078923778007
Q19173,R109872,13.592576255826122
Q19174,R481216,17.983747830224573
Q19175,R804879,12.331028025125864
Q19176,R440586,14.835329447968519
Q19177,R238221,14.123422015703534
Q19178,R013871,17.378576334440254
Q19179,R619935,15.731825310743593
Q19180,R935864,16.57639810339328
Q19181,R050094,11.596788820235707
Q19182,R676601,16.08471199717165
Q19183,R110296,14.757787619820407
Q19184,R089855,15.611528901241172
Q19185,R305466,17.655377831831057
Q19186,R436221,18.485415954101285
Q19187,R747605,10.014004722435436
Q19188,R088611,12.41612500135455
Q19189,R926095,18.44542218325065
Q19190,R241323,9.590154587715817
Q19191,R073190,17.289370218799487
Q19192,R135008,17.57333753597004
Q19193,R279038,16.99197102114831
Q19194,R602122,15.264420683016114
Q19195,R489556,14.899462580889377
Q19196,R223366,18.92214418752151
Q19197,R389059,15.572050232399475
Q19198,R661861,14.690436425721442
Q19199,R913925,11.407400560930885
Q19200,R560411,14.487617135591451
Q19201,R137824,15.623506666916683
Q19202,R571731,15.002173853474984
Q19203,R366858,18.03289117528095
Q19204,R413206,18.377624408823692
Q19205,R577894,12.37490342873045
Q19206,R973042,15.686588406189063
Q19207,R758497,15.231225359227002
Q19208,R676844,16.639890321753125
Q19209,R864735,16.198650583317534
Q19210,R424850,13.950153101280412
Q19211,R976714,13.57285270564794
Q19212,R404910,19.687150520737777
Q19213,R477856,12.740802093092773
Q19214,R409302,15.157776340789143
Q19215,R065486,12.124386544256442
Q19216,R847535,14.617065404742318
Q19217,R278710,4.637745728483109
Q19218,R848922,12.706002677881148
Q19219,R169467,12.829392553274639
Q19220,R361891,16.373904656138237
Q19221,R954701,15.707715507835688
Q19222,R798015,17.035965220877543
Q19223,R138293,14.458974278375726
Q19224,R876441,14.703920646261878
Q19225,R085978,11.487895981297275
Q19226,R391006,17.31992472981776
Q19227,R140409,10.06402833103841
Q19228,R541182,16.90057995910758
Q19229,R637975,18.422389931576465
Q19230,R100396,17.695549525156785
Q19231,R128610,16.256292040004677
Q19232,R508736,15.355614593508479
Q19233,R396257,17.26627342008753
Q19234,R797981,17.134496711652147
Q19235,R700106,12.424587117751246
Q19236,R241520,19.45849054411632
Q19237,R708313,14.574356843352547
Q19238,R459695,7.263170283224681
Q19239,R356674,15.774352155955775
Q19240,R628417,12.426391373430443
Q19241,R142472,11.306116191622012
Q19242,R333996,15.313025431252832
Q19243,R595811,11.327769774422183
Q19244,R110986,14.447153211937191
Q19245,R347009,15.329666576820154
Q19246,R928347,16.07757871180697
Q19247,R886726,12.030474413269575
Q19248,R233011,15.758274858216073
Q19249,R348322,10.981180704816722
Q19250,R693905,18.91638665234286
Q19251,R932178,11.553073733440877
Q19252,R216253,15.385669726320092
Q19253,R225456,18.165810831908107
Q19254,R528369,15.328670216026167
Q19255,R824794,14.236224273598841
Q19256,R101953,16.401650699820728
Q19257,R646004,14.123302423393069
Q19258,R347279,19.428261134315505
Q19259,R451342,11.494137074636734
Q19260,R520805,16.4076425551049
Q19261,R908933,15.918510535457989
Q19262,R222438,17.31613497988641
Q19263,R287633,14.919760951191357
Q19264,R614993,16.206344491602316
Q19265,R400059,18.773812784399045
Q19266,R710893,14.218925557363756
Q19267,R657157,16.494942948828683
Q19268,R946403,10.611817347142667
Q19269,R419826,17.292139270122302
Q19270,R901894,18.59574465730692
Q19271,R669436,14.157197151518153
Q19272,R418854,18.883071601025485
Q19273,R970312,11.514657599062971
Q19274,R864957,7.689012920924399
Q19275,R189509,8.09680813100125
Q19276,R833239,16.583660219018476
Q19277,R660185,16.66346224367359
Q19278,R440411,16.017670248265873
Q19279,R848454,13.647354289447069
Q19280,R758916,17.190680671814153
Q19281,R602695,17.526028676371215
Q19282,R792246,13.19757772635874
Q19283,R553487,18.021369942504496
Q19284,R334044,15.346077358625257
Q19285,R856834,19.758411847212898
Q19286,R621124,18.330391788819917
Q19287,R226526,14.045600742864409
Q19288,R942066,17.78259618215857
Q19289,R348867,7.714484934626417
Q19290,R657429,11.500301573616742
Q19291,R074511,13.407305398935092
Q19292,R997480,13.883131283297773
Q19293,R276899,14.761295182028325
Q19294,R027372,18.290851057573956
Q19295,R388701,16.12784450090893
Q19296,R222100,10.153801464900281
Q19297,R734349,12.394617265050998
Q19298,R910639,17.65543276786443
Q19299,R099261,15.34956584118335
Q19300,R683099,15.134435321267006
Q19301,R586876,17.93075989079474
Q19302,R397827,13.055880101520602
Q19303,R949582,15.476157822706622
Q19304,R872969,17.327531732658972
Q19305,R103266,12.20001819140729
Q19306,R895522,15.758940581572624
Q19307,R726027,17.252761582444947
Q19308,R157793,14.04841439814285
Q19309,R513782,12.833837017818288
Q19310,R661143,14.238160784644142
Q19311,R945065,13.760753859184382
Q19312,R101154,19.16205868727317
Q19313,R530106,15.231531430433282
Q19314,R472445,18.821052897197912
Q19315,R501942,16.79924218692481
Q19316,R671992,9.738477035378764
Q19317,R218428,13.152593232502538
Q19318,R390353,14.10896619396066
Q19319,R250383,14.423965062185353
Q19320,R568909,16.19451524947865
Q19321,R214689,16.500536514326
Q19322,R451005,10.935644604298195
Q19323,R283806,18.202895604487495
Q19324,R737015,16.136047780083683
Q19325,R031597,19.119470110740505
Q19326,R111881,13.02678238231045
Q19327,R337201,11.703271242377815
Q19328,R635049,12.269758409199685
Q19329,R404684,14.813856938643294
Q19330,R425201,14.251209379731588
Q19331,R967129,11.837845546162555
Q19332,R420023,6.816856390167981
Q19333,R907323,17.10696036292496
Q19334,R070964,14.195830576379926
Q19335,R602207,17.855940806151803
Q19336,R550113,12.428724443334811
Q19337,R074292,16.12709034271138
Q19338,R343764,16.43365509760088
Q19339,R906529,14.3233152276972
Q19340,R172415,13.476746287149794
Q19341,R797489,15.600927503215232
Q19342,R179261,10.880976649684985
Q19343,R880208,12.09745901406973
Q19344,R113728,15.274304616463333
Q19345,R692643,14.294703389457867
Q19346,R869200,14.712010989590524
Q19347,R875884,10.903242308811096
Q19348,R477033,13.027648477035239
Q19349,R642070,15.883715714960585
Q19350,R912971,13.4337321871966
Q19351,R373626,10.97874280091597
Q19352,R231772,15.389355614535608
Q19353,R302945,15.83647236649856
Q19354,R788255,12.5344874111106
Q19355,R876441,15.267069895448934
Q19356,R344019,19.686382033045135
Q19357,R698650,18.781141041197344
Q19358,R436962,17.022215407129522
Q19359,R945065,17.483218735249405
Q19360,R568893,15.19391843225613
Q19361,R751484,15.440837786432743
Q19362,R411711,14.056683881537614
Q19363,R371932,14.53470337031177
Q19364,R965558,14.204078368086481
Q19365,R361693,12.118519338956487
Q19366,R833822,15.982567630782345
Q19367,R040911,13.460069227145455
Q19368,R577274,18.238236197720394
Q19369,R539968,16.924852925416307
Q19370,R696947,13.930311708090237
Q19371,R497818,14.988088549258293
Q19372,R769117,17.541770110289043
Q19373,R884750,10.426711348909603
Q19374,R759978,16.835610600471032
Q19375,R785479,17.114590242805026
Q19376,R253212,17.423041198662585
Q19377,R771794,12.251354448697713
Q19378,R550997,17.505902951052295
Q19379,R785242,16.56633355018767
Q19380,R059327,14.987605357073878
Q19381,R548100,13.538466518416717
Q19382,R047699,17.479416779992523
Q19383,R815185,12.782983931835892
Q19384,R036494,10.660258084870936
Q19385,R949712,9.735982852674613
Q19386,R747425,18.75336983523213
Q19387,R750875,15.272510969637853
Q19388,R114412,17.51757762371099
Q19389,R709485,15.648510429263045
Q19390,R291573,15.597159648722139
Q19391,R433854,14.496585351625024
Q19392,R758049,13.918951590101566
Q19393,R215546,15.061513152588342
Q19394,R791199,18.453614132048003
Q19395,R768513,12.342351612176504
Q19396,R771163,11.011077409082187
Q19397,R776796,16.642588872978095
Q19398,R456074,17.641160089810842
Q19399,R861539,14.39294014388377
Q19400,R773199,15.661888425203395
Q19401,R099920,13.879805679161006
Q19402,R321577,14.498127273655344
Q19403,R745739,13.589604760722404
Q19404,R500177,17.998383697122257
Q19405,R221760,15.531730450906338
Q19406,R042137,17.258063553635413
Q19407,R128924,14.473384835172949
Q19408,R156971,18.65589853938578
Q19409,R408876,8.998876367642918
Q19410,R533351,14.396903084627343
Q19411,R439720,14.912745528726214
Q19412,R155443,16.29270606078187
Q19413,R987230,17.910417652901447
Q19414,R547895,15.146115701533487
Q19415,R580972,16.03117345300599
Q19416,R080255,18.987946235000802
Q19417,R552684,16.368639119406268
Q19418,R670879,12.03452197534239
Q19419,R850750,13.167734753266444
Q19420,R941314,15.214614269732879
Q19421,R795971,14.332967522169866
Q19422,R266172,16.400893136135767
Q19423,R825601,17.027293758740015
Q19424,R981895,15.550776127284582
Q19425,R552367,12.062550099413967
Q19426,R774272,14.561938137912051
Q19427,R647676,18.422461494950504
Q19428,R107988,16.780371760740874
Q19429,R336214,12.209023753865125
Q19430,R412989,16.44963052201826
Q19431,R779866,12.998537278801937
Q19432,R543008,20.540768422465792
Q19433,R311639,13.997344988929315
Q19434,R686069,13.768776942604374
Q19435,R546038,15.235756967408037
Q19436,R308506,18.172023144837784
Q19437,R171904,14.506969041573688
Q19438,R914359,16.882723871351082
Q19439,R363191,13.86230478985212
Q19440,R477856,11.854085613950694
Q19441,R637997,15.453939704131047
Q19442,R517939,18.40526547588222
Q19443,R394160,16.068164288625667
Q19444,R712711,19.152814955961485
Q19445,R281227,11.403568651334822
Q19446,R415205,13.94981831235523
Q19447,R066511,17.833585190122935
Q19448,R147505,14.97967535890161
Q19449,R413041,13.852184257267432
Q19450,R307512,16.72445526655429
Q19451,R475790,17.459941772582027
Q19452,R822851,15.756965502734511
Q19453,R018420,15.877332923141445
Q19454,R754273,15.162259532917718
Q19455,R767058,17.27470242756
Q19456,R645491,11.222203422835491
Q19457,R384478,20.174776363498303
Q19458,R036822,15.012260692039888
Q19459,R289950,17.751384022370942
Q19460,R350115,13.89729898620397
Q19461,R364652,10.224138770069594
Q19462,R297546,15.885523896731815
Q19463,R444997,12.890135039564976
Q19464,R280215,18.093609961747166
Q19465,R902849,6.5283646308298975
Q19466,R956331,18.630799557142918
Q19467,R915129,16.69706857762328
Q19468,R905953,14.442490420136743
Q19469,R559210,16.789184947700996
Q19470,R880764,19.12096219505655
Q19471,R389318,15.363920413708215
Q19472,R926001,16.89377263592064
Q19473,R570374,18.826196615757915
Q19474,R935498,17.827437861491862
Q19475,R228410,10.34797200529713
Q19476,R539023,14.98506073718662
Q19477,R559120,12.192742274372081
Q19478,R216071,16.63106929231376
Q19479,R251195,14.591028551526955
Q19480,R905586,15.260504068182579
Q19481,R982488,15.014536024801876
Q19482,R241554,12.84358601690264
Q19483,R501961,17.77557881584119
Q19484,R400422,16.929556031608385
Q19485,R007137,16.7991794331102
Q19486,R694813,20.24494044506184
Q19487,R837663,11.944797234377274
Q19488,R151292,14.413660432954174
Q19489,R423183,8.804468644844043
Q19490,R378015,15.023199609260283
Q19491,R963458,15.587945117635714
Q19492,R897671,17.13518550806672
Q19493,R477631,8.028716115284482
Q19494,R346382,15.7705255428124
Q19495,R545679,18.775366244298308
Q19496,R754279,14.169743580192213
Q19497,R645468,14.543455855009768
Q19498,R210816,16.662338194075595
Q19499,R839257,14.859628393267847
Q19500,R558961,19.174374356748263
Q19501,R087341,20.460625127821448
Q19502,R685880,19.641746417208857
Q19503,R253330,16.53981364449159
Q19504,R793891,17.93895756264148
Q19505,R729493,17.931204068777568
Q19506,R427859,14.933944259351223
Q19507,R199638,13.768015058499984
Q19508,R483604,15.83335723718098
Q19509,R108571,11.486347277495318
Q19510,R136801,17.842604525292693
Q19511,R382341,17.96393499503519
Q19512,R839743,18.15245068475929
Q19513,R739024,12.806322179224736
Q19514,R546980,16.134517568099096
Q19515,R076702,15.641832003600703
Q19516,R034679,8.97594336295857
Q19517,R572513,14.626981296405823
Q19518,R617887,12.407744046547386
Q19519,R920742,13.669637178679364
Q19520,R456221,11.008788555759015
Q19521,R385138,14.212069642504591
Q19522,R894031,13.430042592646009
Q19523,R362153,15.392400175503262
Q19524,R996246,11.367561399843932
Q19525,R130196,12.162578171888422
Q19526,R656558,14.37097858989515
Q19527,R271732,10.990598805958372
Q19528,R099261,16.09610196421113
Q19529,R423190,12.648900955564987
Q19530,R840083,19.239422078569845
Q19531,R041515,15.551234951420689
Q19532,R678597,14.230594662382714
Q19533,R272654,6.979580428418149
Q19534,R068268,16.599118547942272
Q19535,R435185,15.502663177305767
Q19536,R466834,13.522573639573235
Q19537,R863606,15.173549332544422
Q19538,R602798,17.62957385368043
Q19539,R083717,9.205204128353438
Q19540,R425046,14.812625707493687
Q19541,R452436,18.04928011465567
Q19542,R147368,14.44747202012807
Q19543,R572301,14.734006413117916
Q19544,R859142,17.94716162407279
Q19545,R110548,10.668684570121245
Q19546,R386306,13.022842258675027
Q19547,R991608,11.27620298783592
Q19548,R840820,17.40552531840247
Q19549,R279843,7.428229816003935
Q19550,R591359,17.334416777749688
Q19551,R125786,18.65174263203849
Q19552,R802144,18.057265766082274
Q19553,R594825,12.16180057843517
Q19554,R210016,15.279993319528064
Q19555,R934100,16.902376898535906
Q19556,R965302,19.137704774150002
Q19557,R819417,13.438155823194075
Q19558,R897747,6.532807297158667
Q19559,R781401,10.124405175305114
Q19560,R073600,17.56289926861711
Q19561,R395578,14.47861116958792
Q19562,R836510,13.282673883287075
Q19563,R672503,13.579305813576267
Q19564,R368776,14.534711918117981
Q19565,R672430,14.12450712320322
Q19566,R084593,18.267232525386223
Q19567,R834473,15.417671377911256
Q19568,R558297,15.323768007983194
Q19569,R812694,16.582783054845667
Q19570,R207622,16.82810978566275
Q19571,R313416,12.92849181627665
Q19572,R834874,14.904763268374627
Q19573,R628246,8.797743799417402
Q19574,R834187,14.407922240010004
Q19575,R852788,19.207488455814953
Q19576,R119228,7.485874676637318
Q19577,R560471,11.12816621295921
Q19578,R187080,15.066172767621069
Q19579,R812793,15.220485150196497
Q19580,R484876,13.328225108240916
Q19581,R201696,8.864099796426322
Q19582,R638138,17.89409930141172
Q19583,R170728,13.476442191090847
Q19584,R526161,20.015078388674613
Q19585,R629429,16.62401942401036
Q19586,R444591,10.62335584625838
Q19587,R504804,15.834957435373882
Q19588,R872552,18.207847133572017
Q19589,R208784,10.311664011692963
Q19590,R736773,14.950013093869394
Q19591,R291381,19.530504780967533
Q19592,R584681,17.435400036951787
Q19593,R992502,11.557268984855737
Q19594,R573422,13.889917922817423
Q19595,R970715,16.38014866164967
Q19596,R086401,16.506096953403794
Q19597,R915584,15.379773187649556
Q19598,R051071,16.501034834299794
Q19599,R000322,18.377234728515685
Q19600,R933649,15.882426572890868
Q19601,R147494,11.31579833534726
Q19602,R530042,14.898673143237275
Q19603,R371592,15.225742415747234
Q19604,R453914,18.231358060743716
Q19605,R716023,15.265829347782729
Q19606,R462985,16.848508236329604
Q19607,R770399,7.217053369830375
Q19608,R403819,17.21348032236688
Q19609,R535414,12.900390392333764
Q19610,R012879,22.299152515838895
Q19611,R993668,17.26061036950729
Q19612,R214607,13.020484971914343
Q19613,R802474,15.557611517396083
Q19614,R051538,13.237048593324594
Q19615,R474463,13.084592998012525
Q19616,R513949,14.276250987142332
Q19617,R289701,15.90145899728653
Q19618,R975560,19.767464635691866
Q19619,R635668,16.238531528457063
Q19620,R729391,18.286070130910137
Q19621,R626479,16.6504817835713
Q19622,R586913,13.479951674266593
Q19623,R407246,16.748937726875567
Q19624,R502219,15.757632580989434
Q19625,R618815,12.509654772863495
Q19626,R097680,17.6387087778666
Q19627,R035990,12.255168413855019
Q19628,R323027,13.897095692756016
Q19629,R009791,16.67606161063839
Q19630,R368563,17.92490908808618
Q19631,R701631,12.108416722388164
Q19632,R890284,13.684465211190728
Q19633,R648842,15.722066582856481
Q19634,R862729,14.447264357594106
Q19635,R547501,18.929587184600226
Q19636,R728155,14.97173982237085
Q19637,R961047,14.959690416794063
Q19638,R430842,17.183773935286975
Q19639,R316822,15.735609860122798
Q19640,R958644,12.930124745530092
Q19641,R239602,13.666753472604002
Q19642,R709248,18.683530808678967
Q19643,R309496,12.43848867468964
Q19644,R470225,14.82373174635075
Q19645,R231410,15.218922246825626
Q19646,R477757,16.063521063301035
Q19647,R713550,18.703402248470862
Q19648,R827193,16.31878744515045
Q19649,R917383,17.899923801618446
Q19650,R076517,13.625930674625819
Q19651,R267683,15.243965871997146
