,query_id,reference_id,score
26196,Q26196,R775082,0.2994407443898145
26197,Q26197,R932080,0.23625926368505268
26198,Q26198,R831938,0.40792131170583423
26199,Q26199,R585863,0.27168093933302007
26200,Q26200,R197034,0.2646775069053359
26201,Q26201,R853437,0.5267987560446266
26202,Q26202,R281616,0.2942399684559914
26203,Q26203,R883680,0.2905646127380411
26204,Q26204,R870899,0.29840295456630855
26205,Q26205,R058105,0.4516698642689466
26206,Q26206,R178862,0.28003802496341507
26207,Q26207,R571683,0.29938103073644884
26208,Q26208,R149898,0.28675808330792923
26209,Q26209,R787734,0.5310571978924057
26210,Q26210,R385290,0.43377104497367747
26211,Q26211,R740716,0.6820493314485261
26212,Q26212,R113667,0.29030730779551556
26213,Q26213,R112769,0.35035907503366365
26214,Q26214,R994314,0.3225159852317408
26215,Q26215,R579283,0.3536169039552932
26216,Q26216,R773638,0.2707296702549929
26217,Q26217,R453351,0.27590745295323665
26218,Q26218,R503962,0.27882428560670014
26219,Q26219,R869884,0.31555267737573445
26220,Q26220,R878574,0.49653089988465826
26221,Q26221,R191498,0.29583098916519096
26222,Q26222,R286271,0.33260573131292237
26223,Q26223,R656805,0.4424927477076653
26224,Q26224,R295278,0.4934711981116831
26225,Q26225,R639679,0.3392074622087823
26226,Q26226,R662325,0.2707204229205494
26227,Q26227,R926639,0.3089301765353265
26228,Q26228,R694360,0.29242365741420845
26229,Q26229,R504788,0.31072101267013896
26230,Q26230,R901834,0.33439198242606316
26231,Q26231,R659801,0.29378668672480135
26232,Q26232,R104577,0.3295815831301867
26233,Q26233,R918694,0.34620023256087146
26234,Q26234,R823939,0.3663176526805957
26235,Q26235,R056830,0.32204293325689787
26236,Q26236,R481147,0.45783984480100726
26237,Q26237,R326741,0.2631570563442269
26238,Q26238,R902694,0.2965992532745953
26239,Q26239,R844157,0.3069384310610782
26240,Q26240,R056525,0.3004845793327066
26241,Q26241,R203794,0.4253275576084913
26242,Q26242,R964623,0.3968756111723122
26243,Q26243,R735610,0.36340233694353813
26244,Q26244,R927844,0.7634312837125599
26245,Q26245,R674314,0.6702862486516201
26246,Q26246,R832198,0.4240501909540973
26247,Q26247,R252201,0.3875160783361369
26248,Q26248,R286649,0.27110631460590273
26249,Q26249,R504257,0.4037574903780551
26250,Q26250,R748262,0.24612949761889666
26251,Q26251,R104577,0.3063683895005708
26252,Q26252,R332640,0.38959260321227557
26253,Q26253,R564143,0.36953691942233113
26254,Q26254,R104591,0.3199089718031696
26255,Q26255,R777722,0.343688273258456
26256,Q26256,R591489,0.37365354635179965
26257,Q26257,R755398,0.28400249104650266
26258,Q26258,R034633,0.3119023625630479
26259,Q26259,R726459,0.2458166580212946
26260,Q26260,R830615,0.3105217240701389
26261,Q26261,R390500,0.3081843638849937
26262,Q26262,R467545,0.29211985343172625
26263,Q26263,R616607,0.8473235888989656
26264,Q26264,R532845,0.3711082396891545
26265,Q26265,R124341,0.2881486438082753
26266,Q26266,R551429,0.3615421028914751
26267,Q26267,R098561,0.3600827264550245
26268,Q26268,R325753,0.3314455757366311
26269,Q26269,R074949,0.30082819404687133
26270,Q26270,R020089,0.3664528034672206
26271,Q26271,R165733,0.36508957388893937
26272,Q26272,R911653,0.4207561113431121
26273,Q26273,R928347,0.28276258677189803
26274,Q26274,R624357,0.4110335514352094
26275,Q26275,R226171,0.5041472563654954
26276,Q26276,R518021,0.2823866178867048
26277,Q26277,R755291,0.2982637539609589
26278,Q26278,R973832,0.3093685697164898
26279,Q26279,R023976,0.2608365147194695
26280,Q26280,R855046,0.29880028375233075
26281,Q26281,R582535,0.45454069075947995
26282,Q26282,R897517,0.5532633480046996
26283,Q26283,R355226,0.4230770735401937
26284,Q26284,R724426,0.3450953156781582
26285,Q26285,R668772,0.323226997365833
26286,Q26286,R946149,0.3607029776025213
26287,Q26287,R291036,0.2834934447815214
26288,Q26288,R901389,0.4644499118653
26289,Q26289,R980681,0.3410747021391045
26290,Q26290,R010859,0.4025549170773681
26291,Q26291,R403884,0.2883388113980944
26292,Q26292,R697476,0.6303304703178918
26293,Q26293,R152275,0.4746991794248078
26294,Q26294,R461622,0.41041504473897006
26295,Q26295,R760129,0.31339218868699076
26296,Q26296,R733851,0.39562942161035486
26297,Q26297,R594680,0.3042835220008522
26298,Q26298,R151506,0.2924014262569941
26299,Q26299,R847635,0.2633582563121694
26300,Q26300,R240023,0.37413224652128646
26301,Q26301,R427201,0.3340796202058429
26302,Q26302,R504547,0.26404841915044225
26303,Q26303,R290756,0.34172082382090646
26304,Q26304,R697612,0.3630277962164039
26305,Q26305,R764934,0.37295511026349953
26306,Q26306,R824037,0.33725474776791997
26307,Q26307,R175225,0.2929478484658999
26308,Q26308,R640762,0.27893974272261396
26309,Q26309,R224824,0.4338368862073166
26310,Q26310,R329777,0.3286565670640012
26311,Q26311,R627571,0.2956314005972663
26312,Q26312,R936172,0.4165698947512276
26313,Q26313,R033668,0.480684786347405
26314,Q26314,R738790,0.337786772670623
26315,Q26315,R956121,0.32446939563410837
26316,Q26316,R502577,0.37193007954323987
26317,Q26317,R804697,0.33897090539199426
26318,Q26318,R360856,0.3740451128442785
26319,Q26319,R314276,0.321632796642184
26320,Q26320,R656502,0.4793863428427996
26321,Q26321,R137744,0.2889533504245645
26322,Q26322,R819123,0.29539541013902365
26323,Q26323,R316916,0.2785737345069743
26324,Q26324,R750746,0.4371708790198771
26325,Q26325,R088845,0.36998020851271596
26326,Q26326,R366320,0.25990931135191975
26327,Q26327,R704430,0.3812649096936041
26328,Q26328,R773180,0.2852211386571723
26329,Q26329,R382266,0.3628596993199374
26330,Q26330,R323085,0.41238937372099155
26331,Q26331,R975097,0.3813570832850318
26332,Q26332,R357318,0.3066900904884175
26333,Q26333,R824563,0.43031918934023644
26334,Q26334,R069620,0.41444946305564684
26335,Q26335,R832533,0.2902254028627572
26336,Q26336,R434296,0.31724791107640404
26337,Q26337,R187022,0.3598795715991196
26338,Q26338,R368604,0.46563430839664227
26339,Q26339,R451116,0.3151551407116214
26340,Q26340,R911174,0.30242476899389287
26341,Q26341,R951685,0.2736101596375485
26342,Q26342,R068077,0.3391856702074025
26343,Q26343,R821391,0.3428675145160499
26344,Q26344,R895953,0.40342723923705254
26345,Q26345,R111047,0.2953730888295965
26346,Q26346,R222618,0.3464794222346352
26347,Q26347,R613292,0.3193206493084832
26348,Q26348,R940483,0.31389808509729306
26349,Q26349,R213117,0.32281578156850965
26350,Q26350,R740345,0.39035828498993297
26351,Q26351,R136842,0.2845283644687092
26352,Q26352,R393498,0.3205010138810637
26353,Q26353,R226040,0.3318431571052454
26354,Q26354,R470863,0.34130472634881676
26355,Q26355,R031776,0.3539261356298795
26356,Q26356,R764267,0.32986778826096264
26357,Q26357,R160773,0.4059610655609233
26358,Q26358,R546434,0.29370462792730634
26359,Q26359,R764267,0.2878666635519939
26360,Q26360,R735701,0.47856772849691065
26361,Q26361,R021874,0.27041687773410267
26362,Q26362,R121676,0.4299692940355431
26363,Q26363,R085480,0.5679332261200871
26364,Q26364,R218007,0.308314269190121
26365,Q26365,R070964,0.3210061340508699
26366,Q26366,R769531,0.3090436715982231
26367,Q26367,R557183,0.3454441983464823
26368,Q26368,R359032,0.3965083484437724
26369,Q26369,R593680,0.2702096257396247
26370,Q26370,R853362,0.34414160555366036
26371,Q26371,R097609,0.25223761255954846
26372,Q26372,R579704,0.43064420427010447
26373,Q26373,R009365,0.27370498656870235
26374,Q26374,R611540,0.4223489833188541
26375,Q26375,R829699,0.39311323410812504
26376,Q26376,R002922,0.302324295946598
26377,Q26377,R523299,0.2777563296282199
26378,Q26378,R774979,0.49206932668622944
26379,Q26379,R156346,0.25985712662982535
26380,Q26380,R549006,0.25799834298230784
26381,Q26381,R475755,0.3445142798947874
26382,Q26382,R569848,0.3336564435448369
26383,Q26383,R676070,0.36663503705345846
26384,Q26384,R987493,0.2732832933213867
26385,Q26385,R615870,0.43732932661064117
26386,Q26386,R243554,0.4837074925044912
26387,Q26387,R591077,0.297122997910458
26388,Q26388,R853243,0.2509847195949566
26389,Q26389,R040347,0.3833713145812688
26390,Q26390,R554903,0.3149317823756255
26391,Q26391,R915598,0.36806505867291556
26392,Q26392,R805709,0.2910615269073607
26393,Q26393,R071543,0.2732318638668335
26394,Q26394,R520240,0.43459281158639296
26395,Q26395,R064406,0.337077420720449
26396,Q26396,R020461,0.3739727957961122
26397,Q26397,R147031,0.3052483286380629
26398,Q26398,R092364,0.405950615455412
26399,Q26399,R256733,0.26534732175530557
26400,Q26400,R966442,0.4621448095712804
26401,Q26401,R123768,0.2704470860485123
26402,Q26402,R253949,0.32446866306462135
26403,Q26403,R216399,0.28575872120114904
26404,Q26404,R471572,0.3338632767638319
26405,Q26405,R765064,0.2825400681672646
26406,Q26406,R714585,0.4059304381259912
26407,Q26407,R235290,0.4021841556597835
26408,Q26408,R662176,0.3729814724524231
26409,Q26409,R342468,0.5588828063893868
26410,Q26410,R366278,0.30347613952808783
26411,Q26411,R402708,0.2900822607905318
26412,Q26412,R682334,0.38520117419582656
26413,Q26413,R311672,0.38832785385637686
26414,Q26414,R994449,0.523653208492692
26415,Q26415,R081430,0.36085625521279396
26416,Q26416,R382266,0.3534651087721737
26417,Q26417,R679868,0.34548914676471953
26418,Q26418,R680323,0.28692164858709873
26419,Q26419,R245137,0.43902750140958263
26420,Q26420,R550726,0.3631126789535336
26421,Q26421,R916124,0.3561306810011349
26422,Q26422,R498035,0.22963264109360348
26423,Q26423,R686097,0.2712156472971147
26424,Q26424,R706263,0.35846345803831736
26425,Q26425,R392641,0.40487651204552605
26426,Q26426,R125302,0.30621861800984906
26427,Q26427,R863140,0.3256713308468888
26428,Q26428,R404883,0.332657684981345
26429,Q26429,R217738,0.3294867284499519
26430,Q26430,R989122,0.4867075969961877
26431,Q26431,R775224,0.2976781906176935
26432,Q26432,R589249,0.3196406033573912
26433,Q26433,R381182,0.36513650860710856
26434,Q26434,R525223,0.36539423756768985
26435,Q26435,R740568,0.3030173313707114
26436,Q26436,R677105,0.29916984606096725
26437,Q26437,R751444,0.29426027055311255
26438,Q26438,R894752,0.2460913914098555
26439,Q26439,R920637,0.351619470896202
26440,Q26440,R597764,0.32415461500028536
26441,Q26441,R911766,0.30027171869102826
26442,Q26442,R604063,0.2677227451787917
26443,Q26443,R433925,0.2977190043739939
26444,Q26444,R306418,0.26814704226395797
26445,Q26445,R100275,0.3466804997925262
26446,Q26446,R756947,0.29590991872915545
26447,Q26447,R060334,0.4756278328459608
26448,Q26448,R539531,0.38275644916253804
26449,Q26449,R038690,0.2920018856007151
26450,Q26450,R223815,0.3768420537818918
26451,Q26451,R179487,0.327774266868755
26452,Q26452,R702491,0.43425464421510757
26453,Q26453,R011187,0.3189235136620571
26454,Q26454,R821126,0.3101923742725174
26455,Q26455,R573872,0.2788080756187227
26456,Q26456,R553216,0.3217766747782365
26457,Q26457,R530754,0.2871399502812736
26458,Q26458,R117186,0.5863177131132067
26459,Q26459,R536891,0.5494470214386201
26460,Q26460,R111682,0.3996014246402429
26461,Q26461,R583148,0.375942891554587
26462,Q26462,R341610,0.35825995694612234
26463,Q26463,R616254,0.3695399310670981
26464,Q26464,R761197,0.3676295579443932
26465,Q26465,R165261,0.2866779019553175
26466,Q26466,R870714,0.2727412844529853
26467,Q26467,R356451,0.321439124496725
26468,Q26468,R985767,0.7066403778126515
26469,Q26469,R134335,0.29632135366906165
26470,Q26470,R839553,0.2802558499494233
26471,Q26471,R251184,0.3602589662676122
26472,Q26472,R045745,0.3499130828516825
26473,Q26473,R059346,0.3244537465114263
26474,Q26474,R534361,0.33855598091648487
26475,Q26475,R940483,0.3189735625681272
26476,Q26476,R370180,0.299694260921357
26477,Q26477,R088669,0.37022232197027005
26478,Q26478,R843525,0.29601697218144124
26479,Q26479,R039796,0.2586113339120422
26480,Q26480,R507317,0.28334317196975695
26481,Q26481,R712100,0.30403770337097047
26482,Q26482,R199429,0.2964271673928899
26483,Q26483,R442870,0.2560031128656996
26484,Q26484,R658487,0.3543394969416523
26485,Q26485,R969120,0.387950617833049
26486,Q26486,R432908,0.3078476316404609
26487,Q26487,R962891,0.32113905917736285
26488,Q26488,R899575,0.48406441364712344
26489,Q26489,R820993,0.27467499446698684
26490,Q26490,R480968,0.36175992213616376
26491,Q26491,R134263,0.29443601386979124
26492,Q26492,R963310,0.28704000030516874
26493,Q26493,R784294,0.24835175558955586
26494,Q26494,R235781,0.3434072966121401
26495,Q26495,R321366,0.42433372970984895
26496,Q26496,R586384,0.32591152955829406
26497,Q26497,R888259,0.34596387415477137
26498,Q26498,R530691,0.5504874860898239
26499,Q26499,R875861,0.36171237205576695
26500,Q26500,R866206,0.3657112835529502
26501,Q26501,R163780,0.3898013072315458
26502,Q26502,R955908,0.3030219740197805
26503,Q26503,R778147,0.31476046010403586
26504,Q26504,R531622,0.3142591012950773
26505,Q26505,R850880,0.3553890985832125
26506,Q26506,R062961,0.2902932884194042
26507,Q26507,R576958,0.42768095295422226
26508,Q26508,R529750,0.3197717954733299
26509,Q26509,R898823,0.3429776840596215
26510,Q26510,R630335,0.3511992206403282
26511,Q26511,R362618,0.4281153734387611
26512,Q26512,R138293,0.3319295332361388
26513,Q26513,R769186,0.39035477078479347
26514,Q26514,R072179,0.29037360727220035
26515,Q26515,R825795,0.42917489408498083
26516,Q26516,R598415,0.647846063606747
26517,Q26517,R224884,0.3845785013292692
26518,Q26518,R147283,0.29534471019628156
26519,Q26519,R661987,0.3542208821006147
26520,Q26520,R054606,0.3224031528231469
26521,Q26521,R633550,0.30361146208688067
26522,Q26522,R704508,0.34546173895194376
26523,Q26523,R373626,0.476252899460947
26524,Q26524,R837010,0.3640849648802958
26525,Q26525,R263093,0.4478870311410252
26526,Q26526,R205647,0.2586075147375151
26527,Q26527,R380195,0.5115490317010251
26528,Q26528,R013621,0.4070025507733976
26529,Q26529,R442867,0.3931250375207982
26530,Q26530,R879772,0.28203451908140564
26531,Q26531,R752613,0.3855818648985787
26532,Q26532,R107961,0.3235168360902095
26533,Q26533,R190012,0.3534280487935131
26534,Q26534,R278278,0.4256177537037074
26535,Q26535,R433111,0.3065219031690092
26536,Q26536,R792222,0.3143151569450108
26537,Q26537,R537691,0.29970829816342126
26538,Q26538,R686115,0.31498860284612457
26539,Q26539,R193193,0.4496678208877453
26540,Q26540,R268485,0.32311818192822733
26541,Q26541,R331421,0.3769684770976971
26542,Q26542,R322925,0.28152654557357665
26543,Q26543,R616201,0.6652117526335769
26544,Q26544,R629659,0.3244149706281986
26545,Q26545,R079203,0.33730844588799663
26546,Q26546,R677832,0.5098335858577869
26547,Q26547,R120746,0.3069435591714064
26548,Q26548,R420697,0.29658739026639086
26549,Q26549,R239787,0.32719823367587403
26550,Q26550,R725618,0.2952936912186403
26551,Q26551,R756511,0.5084426118179354
26552,Q26552,R858285,0.4952141379566936
26553,Q26553,R250390,0.2992450120135429
26554,Q26554,R651465,0.32795430191315744
26555,Q26555,R599692,0.33934580389139823
26556,Q26556,R048019,0.2775009001804443
26557,Q26557,R958688,0.24467946048421568
26558,Q26558,R868198,0.31255044834703927
26559,Q26559,R308891,0.26062174897995105
26560,Q26560,R528349,0.28406213040568484
26561,Q26561,R633864,0.2886384434863137
26562,Q26562,R493391,0.28440491615155217
26563,Q26563,R490423,0.343542057643031
26564,Q26564,R825601,0.29358675238639026
26565,Q26565,R355911,0.3039992650100175
26566,Q26566,R415205,0.41147441167260385
26567,Q26567,R388352,0.5585531690836502
26568,Q26568,R878821,0.6967860010441267
26569,Q26569,R751935,0.3619567616143102
26570,Q26570,R194557,0.5821078403762762
26571,Q26571,R763889,0.2912503092307919
26572,Q26572,R310476,0.3496444261894876
26573,Q26573,R759678,0.31054945701160436
26574,Q26574,R694976,0.35170530401136674
26575,Q26575,R046089,0.39763406940642715
26576,Q26576,R951633,0.3399526642421225
26577,Q26577,R839907,0.32408427357754477
26578,Q26578,R357626,0.3067703191357669
26579,Q26579,R718869,0.5466318315807647
26580,Q26580,R696546,0.33496425978896066
26581,Q26581,R236485,0.2898526538291514
26582,Q26582,R869129,0.3193398184528399
26583,Q26583,R709427,0.2362089908273489
26584,Q26584,R136587,0.3038968054968571
26585,Q26585,R093425,0.28842281472912856
26586,Q26586,R092401,0.30673388269246554
26587,Q26587,R321770,0.27802691542077046
26588,Q26588,R257491,0.37100941993757025
26589,Q26589,R584344,0.26886160954953997
26590,Q26590,R340088,0.29040971925387904
26591,Q26591,R904393,0.32375918038952156
26592,Q26592,R724499,0.41492823228561015
26593,Q26593,R013513,0.33091833825651695
26594,Q26594,R123789,0.36013577303052957
26595,Q26595,R550828,0.47869957693091536
26596,Q26596,R158202,0.35906539029503953
26597,Q26597,R290018,0.2836333703228862
26598,Q26598,R852475,0.29794504109216957
26599,Q26599,R635827,0.35424127786526644
26600,Q26600,R547884,0.2737465138425803
26601,Q26601,R533013,0.3212361483335853
26602,Q26602,R372272,0.3019446527464317
26603,Q26603,R141831,0.3220289901290244
26604,Q26604,R485454,0.2817632814284097
26605,Q26605,R882960,0.26184254029593446
26606,Q26606,R507701,0.31196665365288273
26607,Q26607,R364434,0.3625556087818826
26608,Q26608,R752713,0.2403876056659808
26609,Q26609,R808668,0.2661196742141518
26610,Q26610,R938259,0.5998661760442573
26611,Q26611,R590309,0.2938600279535528
26612,Q26612,R870365,0.33268083356611833
26613,Q26613,R949030,0.3419560961237564
26614,Q26614,R999136,0.3437493788009078
26615,Q26615,R174408,0.3338657596249599
26616,Q26616,R872343,0.38484334366719825
26617,Q26617,R203437,0.27978239212730416
26618,Q26618,R641223,0.32572342083305234
26619,Q26619,R878135,0.2703274656497921
26620,Q26620,R496704,0.31465217363784115
26621,Q26621,R647713,0.4031247531928271
26622,Q26622,R228463,0.3317437401690065
26623,Q26623,R983218,0.3222188903737087
26624,Q26624,R623794,0.4389209711463774
26625,Q26625,R599515,0.2654386332952954
26626,Q26626,R650589,0.305872363555308
26627,Q26627,R654411,0.2800386108748099
26628,Q26628,R726922,0.3202595029859522
26629,Q26629,R457911,0.2832336792293758
26630,Q26630,R599546,0.28256769034431894
26631,Q26631,R625897,0.29812873693113645
26632,Q26632,R536637,0.4171596587199193
26633,Q26633,R843875,0.25013125257081414
26634,Q26634,R827929,0.3590112110028746
26635,Q26635,R790490,0.4255389972102976
26636,Q26636,R014433,0.44044135491762837
26637,Q26637,R941190,0.30588279637048427
26638,Q26638,R791067,0.29536796615545746
26639,Q26639,R927537,0.32871446115191255
26640,Q26640,R445749,0.400687430208191
26641,Q26641,R367787,0.448394719014988
26642,Q26642,R609783,0.28491530883927146
26643,Q26643,R209966,0.6052911124909185
26644,Q26644,R791931,0.3724435594397781
26645,Q26645,R619423,0.2666481691462929
26646,Q26646,R375947,0.35250503576709236
26647,Q26647,R827918,0.32157879735546546
26648,Q26648,R485550,0.4241453072378354
26649,Q26649,R683519,0.39365289737932746
26650,Q26650,R367546,0.4050949779766736
26651,Q26651,R526456,0.3879486861433562
26652,Q26652,R194372,0.2934286888163062
26653,Q26653,R007816,0.35837562029186104
26654,Q26654,R517960,0.4643596172548403
26655,Q26655,R099802,0.4727264634977466
26656,Q26656,R830200,0.27460470570352974
26657,Q26657,R046933,0.28073707226813016
26658,Q26658,R600650,0.43947045262412776
26659,Q26659,R378187,0.28750990317180036
26660,Q26660,R833818,0.28844227564929176
26661,Q26661,R634625,0.41617394922122863
26662,Q26662,R085831,0.3260211000112307
26663,Q26663,R349015,0.371491502699796
26664,Q26664,R609474,0.6907449376698853
26665,Q26665,R125512,0.3294503271832688
26666,Q26666,R401681,0.273156826847604
26667,Q26667,R182129,0.34223294104776547
26668,Q26668,R933483,0.25943081328172185
26669,Q26669,R141537,0.3485378674201353
26670,Q26670,R112706,0.3182350269309994
26671,Q26671,R769353,0.3501637055126617
26672,Q26672,R072106,0.2685103120245415
26673,Q26673,R262091,0.4047783054485232
26674,Q26674,R429724,0.30418570125042876
26675,Q26675,R230586,0.3660670771533219
26676,Q26676,R698378,0.3748253563562617
26677,Q26677,R213681,0.28520168965637066
26678,Q26678,R718437,0.36305840943868195
26679,Q26679,R414980,0.2886006653324763
26680,Q26680,R898670,0.318091268759023
26681,Q26681,R912962,0.27916729718117234
26682,Q26682,R624630,0.2953757759640323
26683,Q26683,R011280,0.7202489351437036
26684,Q26684,R063202,0.23497907343011118
26685,Q26685,R442369,0.2862867604523762
26686,Q26686,R342663,0.3843024882641666
26687,Q26687,R261184,0.3243053220828859
26688,Q26688,R360526,0.329230916865027
26689,Q26689,R845759,0.33295434933774337
26690,Q26690,R923383,0.4022557851072028
26691,Q26691,R728241,0.32947987914464405
26692,Q26692,R800630,0.3151835391279497
26693,Q26693,R769353,0.4773433688306783
26694,Q26694,R174722,0.3064280084798661
26695,Q26695,R692709,0.3203205505084798
26696,Q26696,R001398,0.30790970570267184
26697,Q26697,R910673,0.27369728299513923
26698,Q26698,R913654,0.39418952622126285
26699,Q26699,R070052,0.30996054579249904
26700,Q26700,R316726,0.2524819540173511
26701,Q26701,R136328,0.32064902060931033
26702,Q26702,R071215,0.6314190600886885
26703,Q26703,R818858,0.33078968127642483
26704,Q26704,R309849,0.2711066704866696
26705,Q26705,R487444,0.27402808921221977
26706,Q26706,R179274,0.3212134288625634
26707,Q26707,R436351,0.4276474979433508
26708,Q26708,R114500,0.35880292409874937
26709,Q26709,R240066,0.40566078622342705
26710,Q26710,R710089,0.3804767253730205
26711,Q26711,R357984,0.33424077656138473
26712,Q26712,R029285,0.33058315956292483
26713,Q26713,R654112,0.31460269663072715
26714,Q26714,R786947,0.3918117663543125
26715,Q26715,R302597,0.409211110410197
26716,Q26716,R421239,0.2686983972422332
26717,Q26717,R961449,0.3251225647207296
26718,Q26718,R045895,0.3415560769455055
26719,Q26719,R789470,0.2621489663741742
26720,Q26720,R520037,0.3398205163191869
26721,Q26721,R671906,0.2748694051964148
26722,Q26722,R023865,0.3605842366540039
26723,Q26723,R261413,0.30165873448953334
26724,Q26724,R715262,0.31584400004923346
26725,Q26725,R467620,0.46569193826150246
26726,Q26726,R962435,0.33395510503929376
26727,Q26727,R262988,0.32241787080113044
26728,Q26728,R490897,0.3029606761474232
26729,Q26729,R820292,0.47302783291427564
26730,Q26730,R979149,0.39410446234527874
26731,Q26731,R367825,0.32437029030091374
26732,Q26732,R955093,0.2960923232907481
26733,Q26733,R040718,0.3109498620683403
26734,Q26734,R272736,0.2766757834548971
26735,Q26735,R854801,0.27241577119422805
26736,Q26736,R501488,0.306098716910592
26737,Q26737,R227263,0.2846277147789068
26738,Q26738,R922140,0.2706530485303972
26739,Q26739,R541727,0.24382880142702876
26740,Q26740,R415205,0.33532913911423445
26741,Q26741,R640964,0.26673850956121076
26742,Q26742,R702216,0.29263481868175095
26743,Q26743,R702220,0.32147637374513677
26744,Q26744,R487627,0.36097291229172024
26745,Q26745,R338426,0.4031263142396607
26746,Q26746,R637558,0.3081511242457316
26747,Q26747,R215685,0.2811275605471552
26748,Q26748,R833411,0.3017962982288566
26749,Q26749,R578764,0.40393026944303756
26750,Q26750,R113649,0.26901462463253406
26751,Q26751,R759549,0.28685173111956064
26752,Q26752,R913509,0.36457440052434326
26753,Q26753,R600216,0.3101926560611926
26754,Q26754,R780930,0.25963040515390506
26755,Q26755,R389711,0.3873849923491927
26756,Q26756,R836888,0.30799045959972393
26757,Q26757,R396483,0.4107749522399137
26758,Q26758,R222952,0.3709735376580361
26759,Q26759,R660907,0.49140898582497566
26760,Q26760,R002377,0.3144716446454099
26761,Q26761,R866370,0.2528637097365713
26762,Q26762,R557820,0.2509205205513776
26763,Q26763,R009758,0.31847130585959493
26764,Q26764,R780585,0.39187067319003127
26765,Q26765,R208137,0.3796024902654352
26766,Q26766,R879299,0.33358180693539297
26767,Q26767,R701501,0.37495177593711077
26768,Q26768,R508433,0.28687820110117795
26769,Q26769,R615050,0.3384578011803397
26770,Q26770,R377233,0.3051030193577384
26771,Q26771,R592545,0.3494747057007869
26772,Q26772,R077313,0.36567998194143136
26773,Q26773,R032947,0.32685049336375893
26774,Q26774,R493878,0.2912601338731738
26775,Q26775,R206322,0.2355529385595816
26776,Q26776,R096431,0.2699898153033766
26777,Q26777,R304740,0.33623383135015633
26778,Q26778,R172551,0.30607874583009914
26779,Q26779,R103684,0.30094740586922203
26780,Q26780,R154792,0.4734091105679197
26781,Q26781,R263616,0.28490123788633376
26782,Q26782,R993668,0.36575701886143586
26783,Q26783,R826503,0.3011836987301081
26784,Q26784,R311606,0.34568220230189284
26785,Q26785,R561203,0.31363257972702346
26786,Q26786,R812563,0.2746155577818254
26787,Q26787,R458896,0.2855426421937
26788,Q26788,R765594,0.2812993630681201
26789,Q26789,R525223,0.36151872519231276
26790,Q26790,R789409,0.3514743525071411
26791,Q26791,R383270,0.3868996867566788
26792,Q26792,R468737,0.793297385052568
26793,Q26793,R587363,0.35267214401245583
26794,Q26794,R172531,0.4220765364258658
26795,Q26795,R438265,0.3126712285343863
26796,Q26796,R902677,0.31905202667677973
26797,Q26797,R593846,0.3517526819592762
26798,Q26798,R379372,0.3361883789299683
26799,Q26799,R128211,0.3209440265454461
26800,Q26800,R436511,0.24808913001016342
26801,Q26801,R034995,0.2782130298220562
26802,Q26802,R230260,0.3957010886505936
26803,Q26803,R221273,0.39763471824669117
26804,Q26804,R902766,0.3372644191028414
26805,Q26805,R111179,0.3322498544861929
26806,Q26806,R708165,0.341669684153449
26807,Q26807,R895721,0.3625884364510952
26808,Q26808,R608716,0.38524555422614487
26809,Q26809,R048578,0.3858037106563816
26810,Q26810,R096582,0.35981595076000544
26811,Q26811,R119228,0.48359759741955904
26812,Q26812,R764096,0.3438449251534943
26813,Q26813,R047169,0.29041185284319027
26814,Q26814,R987230,0.3393415890107702
26815,Q26815,R782605,0.29909360447389977
26816,Q26816,R174522,0.36452737517280154
26817,Q26817,R068930,0.2646130478999325
26818,Q26818,R652146,0.2661740116365042
26819,Q26819,R930388,0.3457952397838666
26820,Q26820,R597764,0.3161931301525714
26821,Q26821,R525189,0.3509671967837709
26822,Q26822,R069025,0.5786206078015039
26823,Q26823,R559958,0.29855643331630355
26824,Q26824,R976570,0.30529187831612586
26825,Q26825,R625874,1.0
26826,Q26826,R646558,0.31362007161988437
26827,Q26827,R272780,0.35431613730777545
26828,Q26828,R776673,0.2801849147408166
26829,Q26829,R850405,0.3973052760653723
26830,Q26830,R779143,0.2728946862966954
26831,Q26831,R712485,0.29943424297527055
26832,Q26832,R013590,0.2913200256425636
26833,Q26833,R132937,0.3293439217913775
26834,Q26834,R790268,0.3328384454167757
26835,Q26835,R447156,0.3377122440781276
26836,Q26836,R656186,0.35982065131763236
26837,Q26837,R872836,0.31103025964873177
26838,Q26838,R484356,0.2999293758085529
26839,Q26839,R185219,0.31895603538546063
26840,Q26840,R432268,0.3154421460740558
26841,Q26841,R593264,0.3716163811484448
26842,Q26842,R489440,0.26508674894671286
26843,Q26843,R902762,0.40496315545905937
26844,Q26844,R103732,0.2975141731960867
26845,Q26845,R730038,0.2894256152390309
26846,Q26846,R122418,0.2710116266991308
26847,Q26847,R266649,0.38140698360384767
26848,Q26848,R430737,0.35581039781539003
26849,Q26849,R862866,0.29393979879861876
26850,Q26850,R405076,0.26571893450714684
26851,Q26851,R796525,0.28519751948510486
26852,Q26852,R894114,0.3610834515945018
26853,Q26853,R094046,0.3414110395144623
26854,Q26854,R344842,0.42348268362591207
26855,Q26855,R129654,0.7384519594851329
26856,Q26856,R192454,0.40525413756589834
26857,Q26857,R313951,0.3261972805682813
26858,Q26858,R174628,0.26921279244034024
26859,Q26859,R270689,0.45389629246461227
26860,Q26860,R964136,0.23773945262325613
26861,Q26861,R938158,0.3048936310581523
26862,Q26862,R788182,0.3424194293060661
